id,x,y,z,tonn,blockvalue,destination,Au (oz/ton),Ag (oz/ton),Cu %
24401,42,26,30,34444.79,-37947,2,0.008388134751293302,1.1725153957971581,0.08979845863481821
22356,42,26,32,34320,20999,1,0.011125,1.074,0.165875
20268,42,26,34,34320,29431,1,0.013375000000000001,0.9845,0.1795
18157,42,26,36,34320,-42422,1,0.01275,0.824,0.135375
16078,42,26,38,34320,-41836,1,0.012125,0.824,0.130375
14028,42,26,40,34320,-53749,2,0.011375000000000001,0.824,0.10425
12001,42,26,42,36816,-16498,2,0.013485169491525423,0.9425254237288134,0.10098940677966102
9988,42,26,44,39312,-62465,2,0.011875000000000002,1.0460000000000003,0.042874999999999996
8055,42,26,46,29484,4936,1,0.018,1.046,0.03549999999999999
28583,42,28,26,16972.8,-31822,2,0.0035,1.0534999999999999,0.10025
26524,42,28,28,34086.0,-26963,2,0.006641647597254005,1.1088027459954235,0.14273546910755147
24475,42,28,30,34179.57,1038,1,0.00901232578408681,1.1544400225046716,0.16916160472469371
22434,42,28,32,34273.19,30659,1,0.010631316781425948,1.1728384349399632,0.186065557947772
20335,42,28,34,34320,25193,1,0.012625,1.0925,0.15750000000000003
18219,42,28,36,34320,18423,1,0.013624999999999998,0.99375,0.15225
16139,42,28,38,34320,21706,1,0.013375000000000001,0.8687499999999999,0.182
14082,42,28,40,34320,42020,1,0.014374999999999999,0.824,0.19874999999999998
12055,42,28,42,36192,58722,1,0.015646551724137932,0.9144267241379308,0.16704310344827586
10036,42,28,44,39312,-34308,1,0.013874999999999998,1.0460000000000003,0.060750000000000005
8088,42,28,46,19656,-17646,1,0.0145,1.046,0.05199999999999999
28649,42,30,26,16972.8,-31822,2,0.008,1.108,0.1145
26594,42,30,28,33945.6,-61764,2,0.007625,1.108,0.11312499999999999
24545,42,30,30,33992.38,-58155,2,0.006876549391363595,1.1173391518922773,0.11882056478540193
22505,42,30,32,34132.8,-10446,1,0.008633912248628885,1.1452029250457039,0.15164990859232175
20398,42,30,34,34226.4,87859,1,0.01213081130355515,1.163651777575205,0.19999680948040108
18273,42,30,36,34320,143427,1,0.015,1.1448749999999999,0.22124999999999997
16194,42,30,38,34320,158092,1,0.015750000000000004,1.0556249999999998,0.238
14133,42,30,40,34320,141913,1,0.017374999999999998,0.9477499999999999,0.21812499999999999
12106,42,30,42,35568,120617,1,0.01805263157894737,0.9273618421052631,0.18194298245614035
10084,42,30,44,38688,-25869,1,0.014237903225806451,0.9668427419354838,0.07403024193548387
8121,42,30,46,9828,1060,1,0.0165,1.046,0.05499999999999999
28715,42,32,26,16972.8,-30529,2,0.008749999999999999,1.02625,0.11800000000000001
26664,42,32,28,33945.6,-57530,2,0.00825,1.02625,0.11437500000000002
24607,42,32,30,33945.590000000004,-62288,2,0.0070000002945890755,1.0671249879586713,0.11312499797470009
22564,42,32,32,33945.52,-61608,2,0.005874999999999999,1.094375,0.11487499999999999
20455,42,32,34,34039.200000000004,38621,1,0.01188634280476627,1.1266526122823097,0.12612007332722275
18324,42,32,36,34179.590000000004,106535,1,0.014278414106196125,1.1544399953305466,0.1561414999419244
16245,42,32,38,34273.19,167442,1,0.017390535867831385,1.1728384349399632,0.16420302078680155
14180,42,32,40,34319.99,217579,1,0.022249999490093094,1.145125053649491,0.16774999147727027
12153,42,32,42,35567.99,231311,1,0.025894737655965384,1.0405438820130122,0.13431797045601962
10131,42,32,44,38064,39764,1,0.016196721311475412,0.9581946721311476,0.08095901639344262
28780,42,34,26,16972.8,-31822,2,0.007,0.999,0.1255
26733,42,34,28,29702.4,-53085,2,0.007857142857142858,0.9989999999999999,0.12571428571428572
24666,42,34,30,33945.6,-62288,2,0.007000000000000001,1.0126249999999999,0.10925
22618,42,34,32,33945.53999999999,-61608,2,0.006125000220942133,1.0398749759173078,0.10137499506562572
20509,42,34,34,33945.56,-38497,2,0.008125002504009361,1.0671250481653567,0.12562501782265487
18373,42,34,36,33992.39,11637,1,0.012009639216306944,1.1173391491448528,0.1274033964660914
16290,42,34,38,34086.0,7002,2,0.012272311212814647,1.1359405034324945,0.1280741418764302
14225,42,34,40,34179.6,117833,1,0.01790871748060247,1.1544399817434963,0.1420931081697855
12198,42,34,42,34226.4,154645,1,0.01915132178669097,1.163651777575205,0.15022242479489517
10175,42,34,44,26988,87458,1,0.019728323699421964,1.0658323699421965,0.11308381502890173
28840,42,36,26,16972.8,-31822,2,0.0035,0.999,0.11175
26797,42,36,28,25459.2,-47180,2,0.008,0.999,0.11183333333333333
24719,42,36,30,33945.6,-58276,2,0.008,0.999,0.12012499999999998
22669,42,36,32,33945.590000000004,-58845,2,0.0075000004418836145,1.012625004013776,0.14187499878482004
20559,42,36,34,33945.6,-39070,2,0.008625,1.0534999999999999,0.14637500000000003
18423,42,36,36,33945.6,-32109,2,0.009625000000000002,1.067125,0.132375
16333,42,36,38,33945.6,-48726,1,0.00825,1.108,0.137
14268,42,36,40,33945.590000000004,-17427,1,0.011500001620239918,1.108,0.10962500489754336
12242,42,36,42,34039.19,-7266,2,0.011017874984686768,1.1266526177620562,0.0977869038599332
10216,42,36,44,17019.59,-5446,2,0.009520625349964364,1.1266526232418055,0.10092393647555553
26855,42,38,28,12729.599999999999,-19864,1,0.009333333333333334,0.9990000000000001,0.11833333333333335
24770,42,38,30,25459.2,-36601,1,0.009,0.999,0.127
22713,42,38,32,33945.6,-41295,1,0.009125000000000003,0.999,0.13062500000000002
20606,42,38,34,33945.6,-27290,1,0.00975,1.039875,0.13775
18471,42,38,36,33945.6,-17755,1,0.009500000000000001,1.0534999999999999,0.1485
16372,42,38,38,33945.6,-11258,1,0.009500000000000001,1.108,0.15212499999999998
14306,42,38,40,33945.6,2554,1,0.009625000000000002,1.108,0.162875
12280,42,38,42,33945.56,-56683,2,0.006875001031062679,1.108,0.10062498541782784
10248,43,38,44,4243.19,-7213,2,0.006,1.108,0.079
24819,42,40,30,12729.599999999999,-13313,1,0.010333333333333333,0.9990000000000001,0.11366666666666668
22751,42,40,32,25459.2,-9847,1,0.011,0.999,0.13016666666666665
20643,42,40,34,33945.6,2378,1,0.011375000000000001,1.0126249999999999,0.14012499999999997
18509,42,40,36,33945.6,355,1,0.011250000000000001,1.0534999999999999,0.137625
16405,42,40,38,33945.6,12936,1,0.010125,1.08075,0.172875
14340,42,40,40,29702.4,18773,1,0.010571428571428572,1.1079999999999999,0.1732857142857143
12313,42,40,42,8486.4,-14596,2,0.0075,1.108,0.11449999999999999
23816,42,42,31,4243.2,2157,1,0.012,0.999,0.147
22782,42,42,32,16972.8,15247,1,0.01175,0.999,0.16475
20671,42,42,34,33945.6,22396,1,0.011250000000000001,0.999,0.159625
18536,42,42,36,33945.6,56159,1,0.011125000000000001,1.0534999999999999,0.193625
16429,42,42,38,25459.2,44226,1,0.010333333333333333,1.0535,0.21416666666666664
22801,42,44,32,16972.8,14754,1,0.0115,0.999,0.14575000000000002
20689,42,44,34,33945.6,49121,1,0.011000000000000001,0.999,0.180125
18551,42,44,36,25459.2,28711,1,0.011333333333333332,0.999,0.16133333333333333
16444,42,44,38,16972.8,-8046,1,0.010499999999999999,0.999,0.10775
22813,42,46,32,16972.8,35568,1,0.0155,0.999,0.132
20703,42,46,34,33945.6,30519,1,0.013000000000000003,0.999,0.126125
18564,42,46,36,33945.6,-51799,1,0.010125,0.999,0.07575
16458,42,46,38,16972.8,-28505,2,0.0095,0.999,0.06624999999999999
22828,42,48,32,16972.8,9817,1,0.017,0.999,0.06
20717,42,48,34,29702.4,-16832,1,0.013714285714285715,0.9989999999999999,0.05928571428571428
18576,42,48,36,33945.6,-53282,2,0.00875,0.999,0.04775
16472,42,48,38,16972.8,-29786,2,0.00775,0.999,0.04525
22846,42,50,32,16972.8,-30804,2,0.0045000000000000005,0.999,0.058499999999999996
20729,42,50,34,25459.2,-42764,2,0.007500000000000001,0.999,0.06133333333333334
18587,42,50,36,33945.6,-60248,2,0.009250000000000001,0.999,0.038625
16483,42,50,38,16972.79,-29786,2,0.007750001031062071,0.999,0.02900000294589163
21796,42,52,32,8486.4,393771,1,0.1155,0.999,0.0545
20739,42,52,34,21216.0,19535,2,0.017400000000000002,0.999,0.04939999999999999
18597,42,52,36,33945.6,36060,2,0.017625,0.999,0.039624999999999994
16495,42,52,38,16972.8,-25591,2,0.01025,0.999,0.028499999999999998
21812,42,54,32,8486.4,283151,1,0.08449999999999999,0.999,0.09999999999999999
20750,42,54,34,16972.8,41978,1,0.017750000000000002,0.999,0.10450000000000001
18607,42,54,36,33945.6,454690,1,0.04212500000000001,0.999,0.09825
16507,42,54,38,16972.8,7999,1,0.0155,0.999,0.07725
21829,42,56,32,8486.4,-12624,2,0.01,0.999,0.0815
20762,42,56,34,16972.8,23878,1,0.017,0.999,0.09025000000000001
18618,42,56,36,33945.6,117240,1,0.02075,0.999,0.074875
16518,42,56,38,16972.8,-19877,1,0.0115,0.999,0.034
20782,42,58,34,12729.599999999999,-15952,2,0.014,0.9990000000000001,0.042333333333333334
18630,42,58,36,29702.4,-35908,2,0.014714285714285716,0.9989999999999999,0.018857142857142857
16530,42,58,38,12729.599999999999,-22361,2,0.0,0.9990000000000001,0.008666666666666666
18653,42,60,36,25459.2,-41690,2,0.011333333333333332,0.999,0.028499999999999998
16546,42,60,38,16972.8,-28115,2,0.004,0.999,0.01525
17620,42,62,36,8486.4,64789,1,0.0345,0.999,0.031
16573,42,62,38,8486.4,-14936,2,0.0055,0.999,0.023000000000000003
2718,44,0,54,6240,-8174,1,0.0,1.108,0.0
1942,44,0,56,6240,-8174,1,0.0,1.108,0.0
4149,44,2,50,6240,-9203,1,0.0,1.108,0.0
3589,44,2,52,21840,-28609,1,0.0,1.108,0.0
2721,44,2,54,24960,-32696,1,0.0,1.108,0.0
1946,44,2,56,12480,-16348,1,0.0,1.108,0.0
4167,44,4,50,12480,-20464,2,0.0,1.108,0.0
3616,44,4,52,24960,-37841,2,0.0,1.108,0.0
2742,44,4,54,24960,-32696,1,0.0,1.108,0.0
1966,44,4,56,24960,-36812,2,0.0,1.108,0.0
6032,44,6,48,9360,-15348,2,0.0,1.108,0.0
4764,44,6,50,24960,-40928,2,0.0,1.108,0.0
3662,44,6,52,24960,-40928,2,0.0,1.108,0.0
2777,44,6,54,24960,-38870,2,0.0,1.108,0.0
1996,44,6,56,18720,-27609,2,0.0,1.108,0.0
8348,44,9,45,3120,-5116,2,0,1.108,0
7460,44,8,46,21840,-35812,2,0.0,1.108,0.0
6060,44,8,48,24960,-40928,2,0.0,1.108,0.0
4814,44,8,50,24960,-40928,2,0.0,1.108,0.0
3714,44,8,52,24960,-40928,2,0.0,1.108,0.0
2820,44,8,54,24960,-40928,2,0.0,1.108,0.0
2030,44,8,56,12480,-20464,2,0.0,1.108,0.0
11418,44,10,42,19656,1017503,1,0.11800000000000002,1.046,0.38625
9363,44,10,44,30342,264063,2,0.02575064267352185,1.0778766066838046,0.10915681233933162
7525,44,10,46,24960,-40928,2,0.0,1.108,0.0
6128,44,10,48,24960,-40928,2,0.0,1.108,0.0
4884,44,10,50,24960,-40928,2,0.0,1.108,0.0
3773,44,10,52,24960,-40928,2,0.0,1.108,0.0
2871,44,10,54,24960,-40928,2,0.0,1.108,0.0
2063,44,10,56,24960,-40928,2,0.0,1.108,0.0
13475,44,12,40,34320,39969,1,0.017124999999999998,0.824,0.14525000000000002
11456,44,12,42,38688,828342,1,0.048592741935483866,1.021383064516129,0.3479798387096774
9446,44,12,44,39312,566556,1,0.040999999999999995,1.0460000000000003,0.21662499999999998
7601,44,12,46,37518,-43733,2,0.011787941787941786,1.0511559251559253,0.0426985446985447
6204,44,12,48,29577.6,-48501,2,0.0033227848101265826,1.0873987341772153,0.009802215189873419
4955,44,12,50,24960,-40928,2,0.0,1.108,0.0
3834,44,12,52,24960,-40928,2,0.0,1.108,0.0
2924,44,12,54,24960,-40928,2,0.0,1.108,0.0
2094,44,12,56,18720,-30696,2,0.0,1.108,0.0
14619,44,14,38,8580,-12681,1,0.01,0.824,0.1365
13554,44,14,40,34320,19347,1,0.015874999999999997,0.824,0.1505
11543,44,14,42,36816,331331,1,0.030703389830508476,0.9425254237288134,0.19940466101694918
9537,44,14,44,39312,342523,1,0.030374999999999996,1.0460000000000003,0.1585
7682,44,14,46,39312,-54793,2,0.011375,1.0460000000000003,0.059875
6283,44,14,48,37018.8,-60705,2,0.007306784660766961,1.0221238938053097,0.03147787610619469
5020,44,14,50,32167.199999999997,-52751,2,0.004257032007759457,0.9879000969932107,0.024123181377303595
3884,44,14,52,24928.799999999996,-40879,2,0.0021639549436796,1.0415832290362956,0.017811013767209016
2954,44,14,54,12480,-20464,2,0.0,1.108,0.0
14660,44,16,38,17160,-29156,2,0.008749999999999999,0.824,0.12099999999999998
13638,44,16,40,34320,-35498,2,0.011499999999999998,0.824,0.144875
11631,44,16,42,35567.979999999996,124302,1,0.023335526504457103,0.885342139756039,0.13248463140161462
9629,44,16,44,39312,273770,1,0.028624999999999994,1.0460000000000003,0.12300000000000001
7777,44,16,46,39312,-31093,2,0.012375,1.0460000000000003,0.05937499999999999
6362,44,16,48,36254.4,-59452,2,0.00608433734939759,1.0134939759036146,0.01991867469879518
5072,44,16,50,24897.6,-40830,2,0.0035000000000000005,0.9750000000000001,0.015166666666666669
3922,44,16,52,12448.800000000001,-20415,2,0.0036666666666666666,0.9749999999999999,0.013
20018,44,18,34,8580,-15401,2,0.0085,1.003,0.08
17898,44,18,36,17160,-30458,2,0.00675,1.003,0.104
15774,44,18,38,34319.979999999996,-58803,2,0.007875000801282518,0.9134999478437925,0.10712500269522301
13722,44,18,40,34319.99,-59540,2,0.008750000509906907,0.824,0.09437500244026878
11720,44,18,42,35568,37755,1,0.017888157894736842,0.8853421052631577,0.10298245614035087
9722,44,18,44,39312,303419,1,0.030874999999999996,1.0460000000000003,0.11125
7868,44,18,46,39312,23833,2,0.016249999999999997,1.0460000000000003,0.06899999999999999
6427,44,18,48,37783.2,-61958,2,0.009202312138728325,1.030404624277457,0.029644508670520233
5108,44,18,50,16598.4,-27220,2,0.00525,0.975,0.022
22144,44,20,32,17160,-31142,2,0.00225,1.145,0.019
20053,44,20,34,34319.99,-38527,2,0.009000000874126128,1.092499973921904,0.08924999424533633
17935,44,20,36,34320,-53858,2,0.008374999999999999,1.003,0.11625
15852,44,20,38,34319.99,-56490,2,0.00962500105623574,0.9134999217657113,0.10437499894376426
13806,44,20,40,34319.969999999994,-59540,2,0.009250001966784938,0.8240000000000001,0.08762500229458244
11804,44,20,42,34320,-42031,2,0.0125,0.824,0.08650000000000001
9804,44,20,44,38064,484846,1,0.03978893442622951,0.9959590163934426,0.17402254098360656
7933,44,20,46,39312,393827,1,0.034874999999999996,1.0460000000000003,0.142625
6458,44,20,48,33633.6,-39166,1,0.012743506493506493,1.03724025974026,0.05063636363636364
5127,44,20,50,17362.78,-27382,2,0.00869811458764092,0.9950943627690959,0.03292453800601056
22212,44,22,32,17159.989999999998,15196,2,0.013000004079256458,1.182,0.07600000000000001
20125,44,22,34,34319.979999999996,3249,2,0.012000003787880995,1.182,0.07450000641026014
18011,44,22,36,34320,-42240,2,0.010374999999999999,1.003,0.10324999999999998
15932,44,22,38,34319.99,-42849,2,0.01137500156614265,0.9582499348047596,0.08712500265880031
13889,44,22,40,34319.979999999996,-59540,2,0.009500001456877308,0.824,0.08425000335081781
11875,44,22,42,34320,-55717,2,0.0105,0.824,0.09637499999999999
9875,44,22,44,35568,156620,1,0.022155701754385967,0.8853421052631577,0.14734210526315786
7978,44,22,46,39312,413248,1,0.0345,1.0460000000000003,0.17425
6480,44,22,48,29484,17281,1,0.017166666666666667,1.046,0.06883333333333334
5145,44,22,50,18127.18,-19625,2,0.011481931000850655,1.0134940183746175,0.04221087118901009
23313,44,24,30,12823.2,45509,1,0.02141119221411192,1.1214452554744523,0.048669099756690995
22283,44,24,32,29889.600000000002,89328,1,0.013061064718162837,1.1040626304801668,0.13109342379958244
20200,44,24,34,34273.2,184653,1,0.013258534365043243,1.172838416021848,0.3169890760127447
18089,44,24,36,34320,153710,1,0.014124999999999999,1.128,0.28062499999999996
16010,44,24,38,34319.99,74532,1,0.014374997486887383,1.0030000521561924,0.20912502800845803
13967,44,24,40,34320,-8198,2,0.010624999999999999,0.9042499999999999,0.15225
11942,44,24,42,34320,-56902,2,0.010125,0.824,0.12399999999999999
9936,44,24,44,35568,59504,1,0.016199561403508773,0.8853421052631577,0.1592543859649123
8021,44,24,46,39312,476313,1,0.03812499999999999,1.0460000000000003,0.177
6498,44,24,48,19656,57131,1,0.022000000000000002,1.046,0.07525
5163,44,24,50,9828,5951,1,0.0195,1.046,0.0315
24403,44,26,30,16972.8,-31144,2,0.0,0.999,0.05875
22358,44,26,32,34086.0,95439,2,0.006418764302059497,1.0094462242562927,0.22632219679633866
20270,44,26,34,34132.8,149519,1,0.007888025594149908,1.1181023765996343,0.3260900365630713
18159,44,26,36,34273.2,348635,1,0.012378243058716433,1.172838416021848,0.502854802002731
16080,44,26,38,34319.97,315776,1,0.014999992715611345,1.1187500921475164,0.43600027068788233
14030,44,26,40,34320,205484,1,0.011749999999999998,1.003,0.39487500000000003
12003,44,26,42,34320,-20202,1,0.012500000000000002,0.8594999999999999,0.15362499999999998
9990,44,26,44,35568,-17778,1,0.012434210526315789,0.8853421052631577,0.1476293859649123
8057,44,26,46,38688,298004,1,0.028020161290322584,1.021383064516129,0.17204435483870967
6514,44,26,48,19656,74795,1,0.021000000000000005,1.046,0.11199999999999999
5181,44,26,50,9828,-14563,2,0.011999999999999999,1.046,0.052500000000000005
24477,44,28,30,16972.789999999997,-31144,2,0.003249998379759604,1.0534999678897814,0.12174998747996058
22436,44,28,32,33945.54,-60794,2,0.004499997348694408,1.0534999678897434,0.13887498004156068
20337,44,28,34,33992.39,3585,1,0.009004131218781616,1.1173391491448528,0.18513676708227933
18221,44,28,36,34132.8,100645,1,0.010504113345521026,1.1452029250457039,0.26021983546617916
16141,44,28,38,34226.4,150964,1,0.011747948951686418,1.163651777575205,0.2766381039197812
14084,44,28,40,34320,156229,1,0.01275,1.128,0.27925
12057,44,28,42,34320,87300,1,0.012374999999999999,1.003,0.231375
10038,44,28,44,35568,20370,1,0.01238157894736842,0.9285219298245614,0.17483991228070175
8090,44,28,46,38064,175781,1,0.02056967213114754,0.9959590163934426,0.17931147540983605
6530,44,28,48,19656,107337,1,0.023750000000000004,1.046,0.1325
5199,44,28,50,9828,13244,1,0.0175,1.046,0.07050000000000001
24547,44,30,30,16972.78,-31144,2,0.006500000589178673,1.0535,0.12374999793787464
22507,44,30,32,33945.53,-61608,2,0.0061250002577658965,1.0535000160551333,0.12224999167784387
20400,44,30,34,33945.549999999996,-60928,2,0.006375000552355169,1.0807499919724384,0.11075000228306803
18275,44,30,36,33945.55,-47379,2,0.006875001288828726,1.1079999999999999,0.14600001502406057
16196,44,30,38,34086.0,17235,1,0.010508924485125859,1.1359405034324945,0.1427427917620137
14135,44,30,40,34179.6,78826,1,0.012633044272021906,1.1544399817434963,0.16407439525330897
12108,44,30,42,34273.2,71210,1,0.011997269003186165,1.172838416021848,0.1655675921711425
10086,44,30,44,34320,37713,1,0.012374999999999999,1.0925,0.15450000000000003
8123,44,30,46,36816,71721,1,0.01676694915254237,1.093239406779661,0.11018432203389832
6546,44,30,48,18408,89575,1,0.02390254237288136,1.1093898305084744,0.09995762711864407
5217,44,30,50,9204,10912,1,0.015796610169491524,1.1093898305084746,0.09354237288135593
24609,44,32,30,16972.8,-31144,2,0.006750000000000001,0.999,0.11324999999999999
22566,44,32,32,33945.549999999996,-61608,2,0.006375000552355169,0.9990000000000001,0.10887500423472296
20457,44,32,34,33945.58,-60928,2,0.006500000294589164,1.0126250080275545,0.10875000162024039
18326,44,32,36,33945.58,-60248,2,0.006000000000000001,1.0398749919724453,0.09512499388727487
16247,44,32,38,33945.590000000004,-39683,2,0.01025000125200357,1.0807499919724475,0.08487500202529989
14182,44,32,40,33992.4,-18717,1,0.012130335016062414,1.1173391463974303,0.08753235429095915
12155,44,32,42,34086.0,9927,1,0.013266819221967964,1.1359405034324945,0.10644347826086956
10133,44,32,44,34179.6,41407,1,0.014770880876312186,1.1544399817434963,0.10951711547238704
8150,44,32,46,25646.4,58165,1,0.015690997566909975,1.1575133819951338,0.11175486618004866
6562,44,32,48,12870,54585,1,0.016,1.182,0.17566666666666667
23648,44,34,30,8486.4,-15530,2,0.007,0.999,0.116
22620,44,34,32,29702.4,-53886,2,0.007,0.9989999999999999,0.10585714285714283
20511,44,34,34,33945.57,-60928,2,0.006875000773296782,0.9989999999999999,0.09349999661222361
18375,44,34,36,33945.57,-60248,2,0.006750000662825813,0.9989999999999999,0.08587499664904728
16292,44,34,38,33945.6,-53734,2,0.009125000000000001,1.02625,0.102125
14227,44,34,40,33945.6,-10908,1,0.011500000000000002,1.0534999999999999,0.12525
12200,44,34,42,33945.6,-18566,1,0.010750000000000001,1.094375,0.12775
10177,44,34,44,29702.4,-35136,1,0.01,1.1079999999999999,0.10685714285714284
8174,44,34,46,8486.4,-13916,2,0.009,1.108,0.08800000000000001
23700,44,36,31,4243.2,-7765,2,0.008,0.999,0.111
22671,44,36,32,21216.0,-38017,2,0.0076,0.999,0.12600000000000003
20561,44,36,34,33945.6,-59062,2,0.007375000000000001,0.999,0.135625
18425,44,36,36,33945.6,-58631,2,0.007625,0.999,0.132125
16335,44,36,38,33945.6,-53240,2,0.009,0.999,0.12462500000000001
14270,44,36,40,33945.6,4027,1,0.011500000000000002,1.0126249999999999,0.144875
12244,44,36,42,33945.6,4890,1,0.012000000000000002,1.0534999999999999,0.13
10218,44,36,44,21216.0,-27464,2,0.0106,1.0862,0.094
22715,44,38,32,8486.4,-14253,2,0.0075,0.999,0.145
20608,44,38,34,21216.0,-37309,2,0.0078000000000000005,0.999,0.1032
18473,44,38,36,33945.6,-55999,2,0.008625000000000002,0.999,0.087
16374,44,38,38,33945.6,-26760,1,0.010000000000000002,0.999,0.13074999999999998
14308,44,38,40,33945.6,36669,1,0.013000000000000003,0.999,0.14875000000000002
12282,44,38,42,33945.6,8804,1,0.012000000000000002,1.0534999999999999,0.13775
10249,44,38,44,8486.4,-7014,1,0.009999999999999998,1.0534999999999999,0.125
19585,44,40,35,4243.2,-2557,1,0.01,0.999,0.136
18511,44,40,36,16972.8,-12251,1,0.01,0.999,0.124
16407,44,40,38,33945.6,-22815,1,0.01025,0.999,0.12787500000000002
14342,44,40,40,33945.6,-7633,1,0.010125,0.999,0.146125
12315,44,40,42,29702.4,-37894,1,0.009571428571428571,1.030142857142857,0.10014285714285713
18538,44,42,36,16972.8,28756,1,0.01275,0.999,0.17175
16431,44,42,38,33945.6,21937,1,0.012,0.999,0.1345
14362,44,42,40,33945.6,16956,1,0.0105,0.999,0.16312500000000002
12336,44,42,42,12729.599999999999,-7492,1,0.009666666666666669,0.9990000000000001,0.132
18553,44,44,36,12729.599999999999,11645,1,0.011000000000000001,0.9990000000000001,0.17166666666666666
16445,44,44,38,33945.6,8243,1,0.0105,0.999,0.146875
14376,44,44,40,33945.6,-32214,2,0.009375000000000001,0.999,0.115375
12349,44,44,42,8486.4,-14596,2,0.009,0.999,0.076
17494,44,46,36,8486.4,-8085,2,0.009500000000000001,0.999,0.11950000000000001
16459,44,46,38,33945.6,-52880,2,0.008875,0.999,0.050875
14390,44,46,40,33945.6,-58892,2,0.00825,0.999,0.059375000000000004
12361,45,46,42,4243.2,-7298,2,0.007,0.999,0.038
17508,44,48,36,8486.4,-15020,2,0.006500000000000001,0.999,0.0235
16473,44,48,38,29702.390000000003,-52104,2,0.007000000336673242,0.9989999999999999,0.02385713708560153
14404,44,48,40,33945.590000000004,-58892,2,0.0067500002209418064,0.9989999999999999,0.03599998968938232
17522,44,50,36,8486.39,-15020,2,0.010000004713429387,0.999,0.0
16484,44,50,38,25459.18,-44636,2,0.006666667190380837,0.9990000000000001,0.010000007855712556
14416,44,50,40,25459.2,-44212,2,0.007833333333333335,0.999,0.013499999999999998
17535,44,52,36,8486.4,-14675,2,0.016,0.999,0.0
16496,44,52,38,25459.17,-44636,2,0.007000001178357346,0.9990000000000002,0.018333342760192103
14428,44,52,40,16972.789999999997,-29532,2,0.00750000088376749,0.9990000000000002,0.01450000854308573
17547,44,54,36,8486.4,22935,1,0.026000000000000002,0.999,0.0
16508,44,54,38,16972.8,14820,1,0.0165,0.999,0.07875
14440,44,54,40,8486.4,-14766,2,0.0085,0.999,0.0295
17559,44,56,36,8486.4,-1900,1,0.0115,0.999,0.0075
16519,44,56,38,16972.8,-27189,2,0.00675,0.999,0.02725
17573,44,58,37,4243.2,-7510,2,0,0.999,0.017
16531,44,58,38,12729.599999999999,-22361,2,0.0,0.9990000000000001,0.04266666666666667
16548,44,60,38,4243.2,-7468,2,0,0.999,0.017
1944,46,1,56,3120,-4087,1,0,1.108,0
3601,46,2,52,12480,-17377,1,0.0,1.108,0.0
2723,46,2,54,24960,-32696,1,0.0,1.108,0.0
1948,46,2,56,21840,-31696,1,0.0,1.108,0.0
3618,46,4,52,24960,-39899,2,0.0,1.108,0.0
2744,46,4,54,24960,-34754,1,0.0,1.108,0.0
1968,46,4,56,24960,-36812,2,0.0,1.108,0.0
5388,46,7,49,3120,-5116,2,0,1.108,0
4209,46,6,50,15600,-25580,2,0.0,1.108,0.0
3664,46,6,52,24960,-40928,2,0.0,1.108,0.0
2779,46,6,54,24960,-40928,2,0.0,1.108,0.0
1998,46,6,56,18720,-28638,2,0.0,1.108,0.0
7493,46,8,46,9360,-15348,2,0.0,1.108,0.0
6062,46,8,48,24960,-40928,2,0.0,1.108,0.0
4816,46,8,50,24960,-40928,2,0.0,1.108,0.0
3716,46,8,52,24960,-40928,2,0.0,1.108,0.0
2822,46,8,54,24960,-40928,2,0.0,1.108,0.0
2032,46,8,56,21840,-35812,2,0.0,1.108,0.0
10398,46,11,43,4914,168322,1,0.055,1.046,0.682
9365,46,10,44,25677.6,403416,1,0.036705346294046176,1.0875030376670718,0.28633535844471447
7527,46,10,46,28548,9652,2,0.004647540983606558,1.097327868852459,0.04354918032786885
6130,46,10,48,24960,-40928,2,0.0,1.108,0.0
4886,46,10,50,24960,-40928,2,0.0,1.108,0.0
3775,46,10,52,24960,-40928,2,0.0,1.108,0.0
2873,46,10,54,24960,-40928,2,0.0,1.108,0.0
2065,46,10,56,24960,-40928,2,0.0,1.108,0.0
1394,46,10,58,9360,-15348,2,0.0,1.108,0.0
12470,46,12,40,21450,142731,1,0.017199999999999997,1.182,0.26539999999999997
11458,46,12,42,35568,358755,1,0.022605263157894732,1.1175241228070172,0.3287236842105263
9448,46,12,44,36816,496047,1,0.027985169491525422,1.1093898305084744,0.3699025423728813
7603,46,12,46,38064,467266,1,0.027653688524590166,1.0431823770491804,0.3111188524590164
6206,46,12,48,35989.19,42222,2,0.01333550185486253,1.0350021839891368,0.11294062717165904
4957,46,12,50,28048.799999999996,-45995,2,0.0020711902113459404,1.0489710789766409,0.019232480533926587
3836,46,12,52,24960,-40928,2,0.0,1.108,0.0
2926,46,12,54,24960,-40928,2,0.0,1.108,0.0
2096,46,12,56,24960,-40928,2,0.0,1.108,0.0
1408,46,12,58,12480,-20464,2,0.0,1.108,0.0
14581,46,14,38,17160,61846,1,0.011499999999999998,1.182,0.25975000000000004
13556,46,14,40,34320,142251,1,0.013500000000000002,1.182,0.24387500000000004
11545,46,14,42,34944,103479,1,0.01325892857142857,1.1276428571428572,0.1773995535714286
9539,46,14,44,36816,163497,1,0.016622881355932203,1.1093898305084744,0.21310593220338983
7684,46,14,46,38064,137100,1,0.01801844262295082,1.0515225409836066,0.16752459016393442
6285,46,14,48,39312,-723,1,0.014000000000000002,1.0460000000000003,0.068375
